Date,Temperature.Max,Temperature.Min,Temperature.Avg,Temperature.Departure,HDD,CDD,Precipitation,New.Snow,Snow.Depth
5/14/07,69,48,58.5,-4.8,6,0,0,0,0
5/15/07,84,53,68.5,4.9,0,4,0,0,0
5/16/07,85,62,73.5,9.6,0,9,1.05,0,0
5/17/07,71,53,62,-2.2,3,0,0.04,0,0
5/18/07,63,51,57,-7.5,8,0,0,0,0
5/19/07,68,48,58,-6.8,7,0,0,0,0
5/20/07,76,54,65,-0.1,0,0,0,0,0
5/21/07,71,54,62.5,-2.9,2,0,0,0,0
5/22/07,76,51,63.5,-2.2,1,0,0,0,0
5/23/07,76,54,65,-1,0,0,0,0,0
5/24/07,81,57,69,2.6,0,4,0,0,0
5/25/07,87,60,73.5,6.8,0,9,0,0,0
5/26/07,89,65,77,10,0,12,0.69,0,0
5/27/07,88,66,77,9.7,0,12,0.51,0,0
5/28/07,83,67,75,7.4,0,10,0,0,0
5/29/07,81,63,72,4.1,0,7,0,0,0
5/30/07,85,60,72.5,4.2,0,8,0,0,0
5/31/07,90,67,78.5,9.9,0,14,0,0,0
6/1/07,89,69,79,10.1,0,14,0.01,0,0
6/2/07,89,70,79.5,10.3,0,15,0,0,0
6/3/07,75,64,69.5,0,0,5,1.46,0,0
6/4/07,79,65,72,2.1,0,7,0.2,0,0
6/5/07,81,68,74.5,4.3,0,10,0,0,0
6/6/07,73,59,66,-4.5,0,1,0,0,0
6/7/07,82,55,68.5,-2.3,0,4,0,0,0
6/8/07,94,64,79,7.9,0,14,0,0,0
6/9/07,86,67,76.5,5,0,12,0,0,0
6/10/07,78,65,71.5,-0.3,0,7,0,0,0
6/11/07,82,66,74,1.9,0,9,0.01,0,0
6/12/07,86,66,76,3.6,0,11,0.8,0,0
6/13/07,75,59,67,-5.7,0,2,0,0,0
6/14/07,64,57,60.5,-12.5,4,0,0,0,0
6/15/07,73,59,66,-7.3,0,1,0,0,0
6/16/07,81,61,71,-2.6,0,6,0,0,0
6/17/07,89,67,78,4.1,0,13,0,0,0
6/18/07,90,68,79,4.8,0,14,0,0,0
6/19/07,91,66,78.5,4.1,0,14,0.37,0,0
6/20/07,81,68,74.5,-0.2,0,10,0.1,0,0
6/21/07,85,62,73.5,-1.5,0,9,0,0,0
6/22/07,79,64,71.5,-3.7,0,7,0,0,0
6/23/07,77,58,67.5,-8,0,3,0,0,0
6/24/07,83,60,71.5,-4.2,0,7,0,0,0
6/25/07,84,66,75,-0.9,0,10,0.06,0,0
6/26/07,92,71,81.5,5.4,0,17,0,0,0
6/27/07,95,73,84,7.7,0,19,0.72,0,0
6/28/07,89,72,80.5,4,0,16,0.25,0,0
6/29/07,77,68,72.5,-4.2,0,8,0.04,0,0
6/30/07,81,68,74.5,-2.4,0,10,0,0,0
7/1/07,76,63,69.5,-7.6,0,5,0,0,0
7/2/07,75,58,66.5,-10.7,0,2,0,0,0
7/3/07,80,59,69.5,-7.9,0,5,0,0,0
7/4/07,80,63,71.5,-6,0,7,1.13,0,0
7/5/07,81,70,75.5,-2.2,0,11,0.2,0,0
7/6/07,86,69,77.5,-0.3,0,13,0,0,0
7/7/07,88,67,77.5,-0.4,0,13,0,0,0
7/8/07,92,69,80.5,2.5,0,16,0,0,0
7/9/07,96,73,84.5,6.4,0,20,0,0,0
7/10/07,96,76,86,7.8,0,21,0,0,0
7/11/07,89,74,81.5,3.3,0,17,0.55,0,0
7/12/07,82,68,75,-3.3,0,10,0,0,0
7/13/07,84,69,76.5,-1.8,0,12,0,0,0
7/14/07,85,69,77,-1.4,0,12,0,0,0
7/15/07,92,71,81.5,3.1,0,17,0.04,0,0
7/16/07,88,72,80,1.5,0,15,0,0,0
7/17/07,90,71,80.5,2,0,16,0,0,0
7/18/07,87,74,80.5,2,0,16,0.07,0,0
7/19/07,89,73,81,2.5,0,16,0.01,0,0
7/20/07,81,68,74.5,-4,0,10,0,0,0
7/21/07,85,64,74.5,-4,0,10,0,0,0
7/22/07,85,69,77,-1.5,0,12,0,0,0
7/23/07,73,64,68.5,-9.9,0,4,0.04,0,0
7/24/07,87,59,73,-5.4,0,8,0,0,0
7/25/07,89,65,77,-1.4,0,12,0,0,0
7/26/07,88,71,79.5,1.1,0,15,0,0,0
7/27/07,91,73,82,3.7,0,17,0.12,0,0
7/28/07,90,71,80.5,2.2,0,16,0,0,0
7/29/07,81,72,76.5,-1.7,0,12,1.19,0,0
7/30/07,88,72,80,1.8,0,15,0.09,0,0
7/31/07,89,72,80.5,2.4,0,16,0,0,0
8/1/07,93,71,82,3.9,0,17,0,0,0
8/2/07,93,74,83.5,5.5,0,19,0,0,0
8/3/07,94,74,84,6,0,19,0,0,0
8/4/07,95,74,84.5,6.6,0,20,0,0,0
8/5/07,90,71,80.5,2.7,0,16,0.34,0,0
8/6/07,86,72,79,1.3,0,14,0,0,0
8/7/07,92,77,84.5,6.8,0,20,0,0,0
8/8/07,97,80,88.5,10.9,0,24,0.08,0,0
8/9/07,93,73,83,5.5,0,18,0.21,0,0
8/10/07,88,61,74.5,-2.9,0,10,0.06,0,0
8/11/07,84,61,72.5,-4.8,0,8,0,0,0
8/12/07,89,67,78,0.8,0,13,0,0,0
8/13/07,89,73,81,3.9,0,16,0.03,0,0
8/14/07,85,65,75,-2,0,10,0,0,0
8/15/07,89,66,77.5,0.6,0,13,0,0,0
8/16/07,88,75,81.5,4.7,0,17,0,0,0
8/17/07,88,71,79.5,2.8,0,15,0.13,0,0
8/18/07,78,64,71,-5.6,0,6,0,0,0
8/19/07,74,62,68,-8.5,0,3,0.53,0,0
8/20/07,67,61,64,-12.3,1,0,0.73,0,0
8/21/07,64,59,61.5,-14.7,3,0,0.79,0,0
8/22/07,69,57,63,-13,2,0,0.04,0,0
8/23/07,79,63,71,-4.9,0,6,0,0,0
8/24/07,85,67,76,0.3,0,11,0,0,0
8/25/07,94,72,83,7.5,0,18,0,0,0
8/26/07,86,72,79,3.7,0,14,0,0,0
8/27/07,86,67,76.5,1.4,0,12,0,0,0
8/28/07,87,67,77,2.1,0,12,0,0,0
8/29/07,86,64,75,0.3,0,10,0,0,0
8/30/07,87,67,77,2.5,0,12,0,0,0
8/31/07,83,69,76,1.7,0,11,0,0,0
9/1/07,81,62,71.5,-2.5,0,7,0,0,0
9/2/07,81,60,70.5,-3.3,0,6,0,0,0
9/3/07,85,64,74.5,1,0,10,0,0,0
9/4/07,86,68,77,3.8,0,12,0,0,0
9/5/07,86,66,76,3,0,11,0,0,0
9/6/07,87,65,76,3.3,0,11,0,0,0
9/7/07,89,70,79.5,7.1,0,15,0,0,0
9/8/07,90,70,80,8,0,15,0,0,0
9/9/07,88,69,78.5,6.8,0,14,0,0,0
9/10/07,89,75,82,10.6,0,17,0,0,0
9/11/07,78,67,72.5,1.5,0,8,0.25,0,0
9/12/07,75,63,69,-1.7,0,4,0,0,0
9/13/07,80,59,69.5,-0.8,0,5,0,0,0
9/14/07,79,65,72,2,0,7,0,0,0
9/15/07,72,56,64,-5.6,1,0,0.15,0,0
9/16/07,68,50,59,-10.2,6,0,0,0,0
9/17/07,72,50,61,-7.8,4,0,0,0,0
9/18/07,73,53,63,-5.4,2,0,0,0,0
9/19/07,80,55,67.5,-0.5,0,3,0,0,0
9/20/07,78,58,68,0.4,0,3,0,0,0
9/21/07,84,61,72.5,5.3,0,8,0,0,0
9/22/07,84,66,75,8.2,0,10,0.18,0,0
9/23/07,82,65,73.5,7.1,0,9,0,0,0
9/24/07,83,58,70.5,4.6,0,6,0,0,0
9/25/07,87,62,74.5,9,0,10,0,0,0
9/26/07,91,66,78.5,13.4,0,14,0,0,0
9/27/07,87,68,77.5,12.8,0,13,0,0,0
9/28/07,80,64,72,7.7,0,7,0,0,0
9/29/07,77,58,67.5,3.6,0,3,0,0,0
9/30/07,77,56,66.5,3.1,0,2,0,0,0
10/1/07,76,56,66,3,0,1,0,0,0
10/2/07,80,55,67.5,4.9,0,3,0,0,0
10/3/07,83,66,74.5,12.3,0,10,0,0,0
10/4/07,83,68,75.5,13.7,0,11,0,0,0
10/5/07,77,66,71.5,10.1,0,7,0,0,0
10/6/07,82,66,74,13,0,9,0,0,0
10/7/07,87,68,77.5,16.9,0,13,0,0,0
10/8/07,89,69,79,18.8,0,14,0,0,0
10/9/07,85,64,74.5,14.7,0,10,0.78,0,0
10/10/07,79,63,71,11.5,0,6,0,0,0
10/11/07,69,52,60.5,1.4,4,0,0.71,0,0
10/12/07,63,49,56,-2.7,9,0,0.16,0,0
10/13/07,63,44,53.5,-4.9,11,0,0,0,0
10/14/07,67,46,56.5,-1.5,8,0,0,0,0
10/15/07,71,49,60,2.3,5,0,0,0,0
10/16/07,73,55,64,6.7,1,0,0,0,0
10/17/07,79,59,69,12,0,4,0,0,0
10/18/07,78,61,69.5,12.9,0,5,0,0,0
10/19/07,78,62,70,13.7,0,5,0.18,0,0
10/20/07,72,55,63.5,7.5,1,0,0,0,0
10/21/07,77,51,64,8.3,1,0,0,0,0
10/22/07,79,56,67.5,12.2,0,3,0,0,0
10/23/07,81,67,74,19,0,9,0.01,0,0
10/24/07,69,56,62.5,7.8,2,0,0.54,0,0
10/25/07,57,51,54,-0.4,11,0,0.16,0,0
10/26/07,62,53,57.5,3.4,7,0,1.3,0,0
10/27/07,71,56,63.5,9.7,1,0,0.82,0,0
10/28/07,57,42,49.5,-4,15,0,0,0,0
10/29/07,55,38,46.5,-6.7,18,0,0,0,0
10/30/07,63,41,52,-0.9,13,0,0,0,0
10/31/07,66,43,54.5,1.9,10,0,0,0,0
11/1/07,69,49,59,6.7,6,0,0,0,0
11/2/07,57,42,49.5,-2.5,15,0,0,0,0
11/3/07,58,42,50,-1.7,15,0,0,0,0
11/4/07,57,42,49.5,-1.9,15,0,0,0,0
11/5/07,59,38,48.5,-2.6,16,0,0.02,0,0
11/6/07,54,42,48,-2.8,17,0,0.14,0,0
11/7/07,52,37,44.5,-6,20,0,0,0,0
11/8/07,45,32,38.5,-11.7,26,0,0,0,0
11/9/07,46,34,40,-9.9,25,0,0,0,0
11/10/07,45,39,42,-7.5,23,0,0,0,0
11/11/07,50,32,41,-8.2,24,0,0,0,0
11/12/07,51,44,47.5,-1.4,17,0,0.05,0,0
11/13/07,61,43,52,3.4,13,0,0.13,0,0
11/14/07,61,42,51.5,3.3,13,0,0,0,0
11/15/07,61,42,51.5,3.6,13,0,0.16,0,0
11/16/07,48,36,42,-5.5,23,0,0,0,0
11/17/07,46,33,39.5,-7.7,25,0,0,0,0
11/18/07,44,40,42,-4.9,23,0,0.1,0,0
11/19/07,43,39,41,-5.5,24,0,0.27,0,0
11/20/07,51,42,46.5,0.3,18,0,0.06,0,0
11/21/07,65,45,55,9.2,10,0,0,0,0
11/22/07,71,42,56.5,11.1,8,0,0.02,0,0
11/23/07,42,32,37,-8.1,28,0,0,0,0
11/24/07,40,26,33,-11.7,32,0,0,0,0
11/25/07,50,31,40.5,-3.8,24,0,0,0,0
11/26/07,63,42,52.5,8.5,12,0,0.5,0,0
11/27/07,64,41,52.5,8.9,12,0,0,0,0
11/28/07,45,34,39.5,-3.7,25,0,0,0,0
11/29/07,53,34,43.5,0.6,21,0,0,0,0
11/30/07,43,33,38,-4.5,27,0,0,0,0
12/1/07,38,30,34,-8.1,31,0,0,0,0
12/2/07,39,25,32,-9.8,33,0,0.83,0,0
12/3/07,50,35,42.5,1.1,22,0,0.15,0,0
12/4/07,38,29,33.5,-7.6,31,0,0,0,0
12/5/07,31,27,29,-11.7,36,0,0.06,1.6,0
12/6/07,32,20,26,-14.4,39,0,0,0,1
12/7/07,36,22,29,-11,36,0,0.01,0,0
12/8/07,49,33,41,1.3,24,0,0.13,0,0
12/9/07,40,34,37,-2.3,28,0,0.08,0,0
12/10/07,45,38,41.5,2.5,23,0,0.17,0,0
12/11/07,48,38,43,4.3,22,0,0.01,0,0
12/12/07,57,36,46.5,8.2,18,0,0,0,0
12/13/07,37,32,34.5,-3.5,30,0,0.43,0,0
12/14/07,45,31,38,0.3,27,0,0,0,0
12/15/07,37,29,33,-4.4,32,0,0.02,0,0
12/16/07,44,32,38,0.9,27,0,0.98,0,0
12/17/07,37,29,33,-3.9,32,0,0,0,0
12/18/07,38,27,32.5,-4.1,32,0,0,0,0
12/19/07,45,28,36.5,0.2,28,0,0,0,0
12/20/07,46,32,39,2.9,26,0,0,0,0
12/21/07,40,32,36,0.2,29,0,0.04,0,0
12/22/07,43,35,39,3.4,26,0,0,0,0
12/23/07,62,40,51,15.7,14,0,0.31,0,0
12/24/07,49,36,42.5,7.4,22,0,0,0,0
12/25/07,47,34,40.5,5.6,24,0,0,0,0
12/26/07,38,30,34,-0.7,31,0,0.11,0,0
12/27/07,44,37,40.5,6,24,0,0,0,0
12/28/07,50,32,41,6.7,24,0,0.16,0,0
12/29/07,53,38,45.5,11.3,19,0,0.46,0,0
12/30/07,43,32,37.5,3.5,27,0,0.24,0,0
12/31/07,47,33,40,6.2,25,0,0.22,0,0
1/1/08,50,30,40,6.3,25,0,0.01,0,0
1/2/08,37,20,28.5,-5.1,36,0,0,0,0
1/3/08,25,18,21.5,-11.9,43,0,0,0,0
1/4/08,39,18,28.5,-4.8,36,0,0,0,0
1/5/08,40,25,32.5,-0.7,32,0,0,0,0
1/6/08,50,35,42.5,9.4,22,0,0.04,0,0
1/7/08,64,40,52,19,13,0,0,0,0
1/8/08,65,42,53.5,20.5,11,0,0,0,0
1/9/08,65,40,52.5,19.6,12,0,0,0,0
1/10/08,50,35,42.5,9.7,22,0,0.06,0,0
1/11/08,54,40,47,14.2,18,0,0.63,0,0
1/12/08,49,39,44,11.3,21,0,0,0,0
1/13/08,48,33,40.5,7.8,24,0,0.21,0,0
1/14/08,40,34,37,4.3,28,0,0.03,0,0
1/15/08,37,28,32.5,-0.1,32,0,0,0,0
1/16/08,40,27,33.5,0.9,31,0,0,0,0
1/17/08,38,29,33.5,0.9,31,0,0.56,1,0
1/18/08,48,35,41.5,8.9,23,0,0.11,0,0
1/19/08,38,32,35,2.4,30,0,0,0,0
1/20/08,35,17,26,-6.7,39,0,0,0,0
1/21/08,27,15,21,-11.7,44,0,0,0,0
1/22/08,37,22,29.5,-3.2,35,0,0.02,0,0
1/23/08,41,30,35.5,2.7,29,0,0,0,0
1/24/08,35,24,29.5,-3.3,35,0,0,0,0
1/25/08,33,19,26,-6.9,39,0,0,0,0
1/26/08,35,21,28,-4.9,37,0,0,0,0
1/27/08,40,30,35,2,30,0,0,0,0
1/28/08,43,27,35,1.9,30,0,0,0,0
1/29/08,43,27,35,1.8,30,0,0.02,0,0
1/30/08,49,29,39,5.7,26,0,0.05,0,0
1/31/08,40,27,33.5,0.1,31,0,0,0,0
2/1/08,54,29,41.5,8,23,0,1.41,0,0
2/2/08,44,31,37.5,3.9,27,0,0,0,0
2/3/08,51,29,40,6.3,25,0,0,0,0
2/4/08,47,37,42,8.2,23,0,0.01,0,0
2/5/08,55,40,47.5,13.5,17,0,0,0,0
2/6/08,68,44,56,21.9,9,0,0,0,0
2/7/08,67,39,53,18.7,12,0,0.04,0,0
2/8/08,49,35,42,7.6,23,0,0,0,0
2/9/08,51,33,42,7.4,23,0,0.03,0,0
2/10/08,46,16,31,-3.7,34,0,0,0,0
2/11/08,23,11,17,-17.9,48,0,0,0,0
2/12/08,32,18,25,-10.1,40,0,0.49,0.3,0
2/13/08,44,32,38,2.7,27,0,1.25,0,0
2/14/08,40,27,33.5,-2,31,0,0,0,0
2/15/08,53,29,41,5.3,24,0,0,0,0
2/16/08,38,27,32.5,-3.4,32,0,0,0,0
2/17/08,58,26,42,5.9,23,0,0.03,0,0
2/18/08,66,37,51.5,15.2,13,0,0.12,0,0
2/19/08,45,28,36.5,0,28,0,0,0,0
2/20/08,32,24,28,-8.7,37,0,0,0.2,0
2/21/08,33,20,26.5,-10.5,38,0,0,0,0
2/22/08,34,25,29.5,-7.7,35,0,0.42,3.2,2
2/23/08,34,28,31,-6.4,34,0,0,0,1
2/24/08,39,23,31,-6.7,34,0,0,0,0
2/25/08,49,31,40,2.1,25,0,0,0,0
2/26/08,51,35,43,4.8,22,0,0.13,0,0
2/27/08,44,27,35.5,-2.9,29,0,0,0,0
2/28/08,30,19,24.5,-14.2,40,0,0,0,0
2/29/08,41,20,30.5,-8.3,34,0,0,0,0
3/1/08,46,33,39.5,0.5,25,0,0,0,0
3/2/08,46,29,37.5,-1.7,27,0,0,0,0
3/3/08,64,32,48,8.5,17,0,0,0,0
3/4/08,68,51,59.5,19.7,5,0,0.03,0,0
3/5/08,62,37,49.5,9.4,15,0,0.55,0,0
3/6/08,52,33,42.5,2.1,22,0,0,0,0
3/7/08,47,34,40.5,-0.2,24,0,0.54,0,0
3/8/08,65,34,49.5,8.5,15,0,1.51,0,0
3/9/08,42,30,36,-5.3,29,0,0,0,0
3/10/08,48,28,38,-3.6,27,0,0,0,0
3/11/08,54,36,45,3.1,20,0,0,0,0
3/12/08,51,38,44.5,2.3,20,0,0.01,0,0
3/13/08,52,32,42,-0.5,23,0,0,0,0
3/14/08,63,39,51,8.2,14,0,0,0,0
3/15/08,58,44,51,7.9,14,0,0.04,0,0
3/16/08,49,37,43,-0.4,22,0,0.1,0,0
3/17/08,50,31,40.5,-3.3,24,0,0,0,0
3/18/08,46,37,41.5,-2.6,23,0,0.04,0,0
3/19/08,60,40,50,5.6,15,0,0.47,0,0
3/20/08,62,36,49,4.3,16,0,0.31,0,0
3/21/08,51,36,43.5,-1.6,21,0,0,0,0
3/22/08,50,37,43.5,-1.9,21,0,0,0,0
3/23/08,48,31,39.5,-6.3,25,0,0,0,0
3/24/08,51,33,42,-4.1,23,0,0,0,0
3/25/08,50,32,41,-5.4,24,0,0,0,0
3/26/08,63,44,53.5,6.7,11,0,0,0,0
3/27/08,50,43,46.5,-0.6,18,0,0.04,0,0
3/28/08,66,39,52.5,5,12,0,0,0,0
3/29/08,49,32,40.5,-7.3,24,0,0,0,0
3/30/08,51,29,40,-8.2,25,0,0,0,0
3/31/08,58,39,48.5,0,16,0,0.03,0,0
4/1/08,72,55,63.5,14.6,1,0,0.36,0,0
4/2/08,57,40,48.5,-0.8,16,0,0,0,0
4/3/08,53,31,42,-7.6,23,0,0.22,0,0
4/4/08,55,40,47.5,-2.5,17,0,0.3,0,0
4/5/08,60,49,54.5,4.2,10,0,0,0,0
4/6/08,50,44,47,-3.7,18,0,0.13,0,0
4/7/08,49,41,45,-6,20,0,0.01,0,0
4/8/08,59,42,50.5,-0.9,14,0,0,0,0
4/9/08,61,41,51,-0.7,14,0,0,0,0
4/10/08,75,52,63.5,11.4,1,0,0,0,0
4/11/08,74,54,64,11.5,1,0,0.14,0,0
4/12/08,74,57,65.5,12.7,0,1,0.03,0,0
4/13/08,58,46,52,-1.2,13,0,0,0,0
4/14/08,56,38,47,-6.5,18,0,0,0,0
4/15/08,59,42,50.5,-3.4,14,0,0,0,0
4/16/08,67,39,53,-1.2,12,0,0,0,0
4/17/08,75,42,58.5,3.9,6,0,0,0,0
4/18/08,85,46,65.5,10.6,0,1,0,0,0
4/19/08,87,50,68.5,13.2,0,4,0,0,0
4/20/08,77,54,65.5,9.9,0,1,0,0,0
4/21/08,64,52,58,2,7,0,0,0,0
4/22/08,71,50,60.5,4.2,4,0,0,0,0
4/23/08,76,52,64,7.4,1,0,0,0,0
4/24/08,77,56,66.5,9.5,0,2,0,0,0
4/25/08,78,51,64.5,7.2,0,0,0,0,0
4/26/08,66,53,59.5,1.9,5,0,0,0,0
4/27/08,57,47,52,-6,13,0,0.12,0,0
4/28/08,65,48,56.5,-1.8,8,0,0.88,0,0
4/29/08,61,48,54.5,-4.1,10,0,0,0,0
4/30/08,57,43,50,-8.9,15,0,0,0,0
5/1/08,64,42,53,-6.2,12,0,0,0,0
5/2/08,75,49,62,2.4,3,0,0,0,0
5/3/08,65,50,57.5,-2.4,7,0,0.01,0,0
5/4/08,72,50,61,0.8,4,0,0,0,0
5/5/08,70,55,62.5,2,2,0,0,0,0
5/6/08,77,50,63.5,2.7,1,0,0,0,0
5/7/08,82,54,68,6.9,0,3,0,0,0
5/8/08,76,64,70,8.6,0,5,0.02,0,0
5/9/08,64,50,57,-4.7,8,0,1.57,0,0
5/10/08,63,45,54,-8.1,11,0,0,0,0
5/11/08,64,46,55,-7.4,10,0,0.01,0,0
5/12/08,51,46,48.5,-14.2,16,0,0.76,0,0
5/13/08,73,45,59,-4,6,0,0,0,0
5/14/08,76,47,61.5,-1.8,3,0,0,0,0
5/15/08,77,58,67.5,3.9,0,3,0,0,0
5/16/08,64,52,58,-5.9,7,0,0.75,0,0
5/17/08,73,48,60.5,-3.7,4,0,0,0,0
5/18/08,69,54,61.5,-3,3,0,0.34,0,0
5/19/08,61,47,54,-10.8,11,0,0,0,0
5/20/08,53,47,50,-15.1,15,0,0.6,0,0
5/21/08,68,48,58,-7.4,7,0,0,0,0
5/22/08,63,50,56.5,-9.2,8,0,0,0,0
5/23/08,70,48,59,-7,6,0,0,0,0
5/24/08,73,54,63.5,-2.9,1,0,0,0,0
5/25/08,77,54,65.5,-1.2,0,1,0,0,0
5/26/08,84,56,70,3,0,5,0,0,0
5/27/08,84,60,72,4.7,0,7,0.17,0,0
5/28/08,69,54,61.5,-6.1,3,0,0,0,0
5/29/08,78,50,64,-3.9,1,0,0,0,0
5/30/08,84,56,70,1.7,0,5,0,0,0
5/31/08,80,65,72.5,3.9,0,8,0.32,0,0
6/1/08,84,64,74,5.1,0,9,0,0,0
6/2/08,80,60,70,0.8,0,5,0,0,0
6/3/08,83,62,72.5,3,0,8,0.06,0,0
6/4/08,81,61,71,1.1,0,6,1.96,0,0
6/5/08,78,63,70.5,0.3,0,6,0,0,0
6/6/08,80,62,71,0.5,0,6,0,0,0
6/7/08,94,67,80.5,9.7,0,16,0,0,0
6/8/08,95,73,84,12.9,0,19,0,0,0
6/9/08,97,77,87,15.5,0,22,0,0,0
6/10/08,98,74,86,14.2,0,21,0.19,0,0
6/11/08,86,71,78.5,6.4,0,14,0,0,0
6/12/08,89,69,79,6.6,0,14,0,0,0
6/13/08,87,66,76.5,3.8,0,12,0,0,0
6/14/08,90,70,80,7,0,15,0.37,0,0
6/15/08,86,71,78.5,5.2,0,14,0,0,0
6/16/08,89,67,78,4.4,0,13,0,0,0
6/17/08,80,62,71,-2.9,0,6,0,0,0
6/18/08,76,58,67,-7.2,0,2,0.04,0,0
6/19/08,76,56,66,-8.4,0,1,0,0,0
6/20/08,82,60,71,-3.7,0,6,0,0,0
6/21/08,87,65,76,1,0,11,0,0,0
6/22/08,86,69,77.5,2.3,0,13,0,0,0
6/23/08,84,69,76.5,1,0,12,0,0,0
6/24/08,82,62,72,-3.7,0,7,0,0,0
6/25/08,85,65,75,-0.9,0,10,0,0,0
6/26/08,88,71,79.5,3.4,0,15,0,0,0
6/27/08,92,73,82.5,6.2,0,18,0.24,0,0
6/28/08,91,71,81,4.5,0,16,0,0,0
6/29/08,90,73,81.5,4.8,0,17,0,0,0
6/30/08,85,70,77.5,0.6,0,13,0.01,0,0
7/1/08,84,67,75.5,-1.6,0,11,0,0,0
7/2/08,86,70,78,0.8,0,13,0,0,0
7/3/08,92,69,80.5,3.1,0,16,0,0,0
7/4/08,82,71,76.5,-1,0,12,0.06,0,0
7/5/08,83,71,77,-0.7,0,12,0.02,0,0
7/6/08,83,70,76.5,-1.3,0,12,0.49,0,0
7/7/08,85,71,78,0.1,0,13,0.28,0,0
7/8/08,90,73,81.5,3.5,0,17,0,0,0
7/9/08,85,72,78.5,0.4,0,14,0.13,0,0
7/10/08,84,71,77.5,-0.7,0,13,0,0,0
7/11/08,88,66,77,-1.2,0,12,0,0,0
7/12/08,89,69,79,0.7,0,14,0,0,0
7/13/08,88,68,78,-0.3,0,13,0,0,0
7/14/08,83,68,75.5,-2.9,0,11,0.15,0,0
7/15/08,89,69,79,0.6,0,14,0,0,0
7/16/08,92,69,80.5,2,0,16,0,0,0
7/17/08,95,69,82,3.5,0,17,0,0,0
7/18/08,96,74,85,6.5,0,20,0,0,0
7/19/08,95,74,84.5,6,0,20,0,0,0
7/20/08,95,76,85.5,7,0,21,0,0,0
7/21/08,91,74,82.5,4,0,18,0,0,0
7/22/08,92,76,84,5.5,0,19,0,0,0
7/23/08,87,69,78,-0.4,0,13,1.66,0,0
7/24/08,83,70,76.5,-1.9,0,12,0.28,0,0
7/25/08,87,66,76.5,-1.9,0,12,0,0,0
7/26/08,89,68,78.5,0.1,0,14,0,0,0
7/27/08,86,69,77.5,-0.8,0,13,0.38,0,0
7/28/08,87,65,76,-2.3,0,11,0,0,0
7/29/08,90,71,80.5,2.3,0,16,0,0,0
7/30/08,90,73,81.5,3.3,0,17,0,0,0
7/31/08,86,75,80.5,2.4,0,16,0,0,0
8/1/08,89,74,81.5,3.4,0,17,0,0,0
8/2/08,84,73,78.5,0.5,0,14,0.04,0,0
8/3/08,84,69,76.5,-1.5,0,12,0,0,0
8/4/08,86,68,77,-0.9,0,12,0,0,0
8/5/08,88,69,78.5,0.7,0,14,0,0,0
8/6/08,90,74,82,4.3,0,17,0.07,0,0
8/7/08,85,70,77.5,-0.2,0,13,0,0,0
8/8/08,82,65,73.5,-4.1,0,9,0,0,0
8/9/08,81,64,72.5,-5,0,8,0,0,0
8/10/08,78,61,69.5,-7.9,0,5,1.73,0,0
8/11/08,76,60,68,-9.3,0,3,0,0,0
8/12/08,81,60,70.5,-6.7,0,6,0,0,0
8/13/08,84,65,74.5,-2.6,0,10,0,0,0
8/14/08,86,65,75.5,-1.5,0,11,0.58,0,0
8/15/08,81,64,72.5,-4.4,0,8,0,0,0
8/16/08,82,65,73.5,-3.3,0,9,0,0,0
8/17/08,84,65,74.5,-2.2,0,10,0,0,0
8/18/08,89,68,78.5,1.9,0,14,0,0,0
8/19/08,88,65,76.5,0,0,12,0,0,0
8/20/08,78,59,68.5,-7.8,0,4,0,0,0
8/21/08,83,62,72.5,-3.7,0,8,0,0,0
8/22/08,85,64,74.5,-1.5,0,10,0,0,0
8/23/08,83,62,72.5,-3.4,0,8,0,0,0
8/24/08,86,67,76.5,0.8,0,12,0,0,0
8/25/08,85,70,77.5,2,0,13,0,0,0
8/26/08,81,61,71,-4.3,0,6,0,0,0
8/27/08,82,58,70,-5.1,0,5,0,0,0
8/28/08,79,63,71,-3.9,0,6,0,0,0
8/29/08,81,68,74.5,-0.2,0,10,0.01,0,0
8/30/08,85,70,77.5,3,0,13,0.01,0,0
8/31/08,87,65,76,1.7,0,11,0,0,0
9/1/08,86,63,74.5,0.5,0,10,0,0,0
9/2/08,90,67,78.5,4.7,0,14,0,0,0
9/3/08,88,66,77,3.5,0,12,0,0,0
9/4/08,93,67,80,6.8,0,15,0,0,0
9/5/08,89,68,78.5,5.5,0,14,0.08,0,0
9/6/08,79,71,75,2.3,0,10,2.19,0,0
9/7/08,82,66,74,1.6,0,9,0,0,0
9/8/08,83,65,74,2,0,9,0,0,0
9/9/08,77,66,71.5,-0.2,0,7,0.41,0,0
9/10/08,77,61,69,-2.4,0,4,0,0,0
9/11/08,76,59,67.5,-3.5,0,3,0,0,0
9/12/08,73,64,68.5,-2.2,0,4,0.61,0,0
9/13/08,84,70,77,6.7,0,12,0.05,0,0
9/14/08,91,74,82.5,12.5,0,18,0,0,0
9/15/08,84,69,76.5,6.9,0,12,0,0,0
9/16/08,73,62,67.5,-1.7,0,3,0,0,0
9/17/08,75,54,64.5,-4.3,0,0,0,0,0
9/18/08,79,59,69,0.6,0,4,0,0,0
9/19/08,71,54,62.5,-5.5,2,0,0,0,0
9/20/08,73,53,63,-4.6,2,0,0,0,0
9/21/08,80,53,66.5,-0.7,0,2,0,0,0
9/22/08,77,61,69,2.2,0,4,0,0,0
9/23/08,73,57,65,-1.4,0,0,0,0,0
